Date,Close_delta_1_min,Close_delta_1_max,Close_delta_1_std,Close_delta_1_mean,Close_delta_30_min,Close_delta_30_max,Close_delta_30_std,Close_delta_30_mean,Close_delta_60_min,Close_delta_60_max,Close_delta_60_std,Close_delta_60_mean,High_delta_1_min,High_delta_1_max,High_delta_1_std,High_delta_1_mean,High_delta_30_min,High_delta_30_max,High_delta_30_std,High_delta_30_mean,High_delta_60_min,High_delta_60_max,High_delta_60_std,High_delta_60_mean,Low_delta_1_min,Low_delta_1_max,Low_delta_1_std,Low_delta_1_mean,Low_delta_30_min,Low_delta_30_max,Low_delta_30_std,Low_delta_30_mean,Low_delta_60_min,Low_delta_60_max,Low_delta_60_std,Low_delta_60_mean,Open_delta_1_min,Open_delta_1_max,Open_delta_1_std,Open_delta_1_mean,Open_delta_30_min,Open_delta_30_max,Open_delta_30_std,Open_delta_30_mean,Open_delta_60_min,Open_delta_60_max,Open_delta_60_std,Open_delta_60_mean,Volume_(BTC)_delta_1_min,Volume_(BTC)_delta_1_max,Volume_(BTC)_delta_1_std,Volume_(BTC)_delta_1_mean,Volume_(BTC)_delta_30_min,Volume_(BTC)_delta_30_max,Volume_(BTC)_delta_30_std,Volume_(BTC)_delta_30_mean,Volume_(BTC)_delta_60_min,Volume_(BTC)_delta_60_max,Volume_(BTC)_delta_60_std,Volume_(BTC)_delta_60_mean,Weighted_Price_delta_1_min,Weighted_Price_delta_1_max,Weighted_Price_delta_1_std,Weighted_Price_delta_1_mean,Weighted_Price_delta_30_min,Weighted_Price_delta_30_max,Weighted_Price_delta_30_std,Weighted_Price_delta_30_mean,Weighted_Price_delta_60_min,Weighted_Price_delta_60_max,Weighted_Price_delta_60_std,Weighted_Price_delta_60_mean,score,date,anomalies
2011-12-31,0.0,0.0410022779043282,0.0013625647547725872,4.756658778829074e-05,0.0,0.04328018223234631,0.007726842354085669,0.0014298631568830517,0.0,0.04328018223234631,0.010748045777247146,0.002859825124912115,0.0,0.0410022779043282,0.0013625647547725872,4.756658778829074e-05,0.0,0.04328018223234631,0.007726842354085669,0.0014298631568830517,0.0,0.04328018223234631,0.010748045777247146,0.002859825124912115,0.0,0.02505694760820054,0.0010190464478474015,4.717480769380885e-05,0.0,0.04328018223234631,0.0076737898084027175,0.0014294713767885698,0.0,0.04328018223234631,0.010710021801335035,0.002859433344817633,0.0,0.02505694760820054,0.0010190464478474015,4.717480769380885e-05,0.0,0.04328018223234631,0.0076737898084027175,0.0014294713767885698,0.0,0.04328018223234631,0.010710021801335035,0.002859433344817633,-0.7622965150442881,104.359998983276,3.4634432521160834,0.11386178450131063,-0.8125,104.359998983276,18.66915977162701,3.420995562601535,-0.8125,104.359998983276,25.954584073256015,6.84216843649833,0.0,0.031073234236902003,0.0011031084743662284,4.7260246743514284e-05,0.0,0.04328018223234631,0.007685389137985105,0.0014295568158382752,0.0,0.04328018223234631,0.010718324428062384,0.0028595187838673384,0.789918715,2011-12-31,False
2012-01-01,0.0,0.05676855895196509,0.001730623392257338,6.237945152196849e-05,0.0,0.05676855895196509,0.00929860348194424,0.0018713835456590513,0.0,0.05676855895196509,0.012880956226299244,0.0037427670913181,0.0,0.05676855895196509,0.001730623392257338,6.237945152196849e-05,0.0,0.05676855895196509,0.00929860348194424,0.0018713835456590513,0.0,0.05676855895196509,0.012880956226299244,0.0037427670913181,0.0,0.05676855895196509,0.001730623392257338,6.237945152196849e-05,0.0,0.05676855895196509,0.00929860348194424,0.0018713835456590513,0.0,0.05676855895196509,0.012880956226299244,0.0037427670913181,0.0,0.05676855895196509,0.001730623392257338,6.237945152196849e-05,0.0,0.05676855895196509,0.00929860348194424,0.0018713835456590513,0.0,0.05676855895196509,0.012880956226299244,0.0037427670913181,-0.8331111111111111,5.657789613848204,0.15071874457826284,0.0033574156269007586,-0.8331111111111111,5.657789613848204,0.8195550838360092,0.10072246880702258,-0.8331111111111111,5.657789613848204,1.1502334281989854,0.20144493761404503,0.0,0.05676855895196509,0.001730623392257338,6.237945152196849e-05,0.0,0.05676855895196509,0.00929860348194424,0.0018713835456590513,0.0,0.05676855895196509,0.012880956226299244,0.0037427670913181,0.8193727114,2012-01-01,False
2012-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8859405940594058,0.02334658457358634,0.0006152365236523652,0.0,0.8859405940594058,0.1265794319360727,0.018457095709570954,0.0,0.8859405940594058,0.1770957451230181,0.03691419141914191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8288435292,2012-01-02,False
2012-01-03,-0.03383458646616555,0.06400000000000006,0.002278631901238523,4.169627148806553e-05,-0.03383458646616555,0.06400000000000006,0.011557111923494292,0.001240544496469435,-0.03383458646616555,0.06400000000000006,0.014971010408937334,0.002460868111798531,-0.03383458646616555,0.06400000000000006,0.002278631901238523,4.169627148806553e-05,-0.03383458646616555,0.06400000000000006,0.011557111923494292,0.001240544496469435,-0.03383458646616555,0.06400000000000006,0.014971010408937334,0.002460868111798531,-0.03383458646616555,0.06400000000000006,0.002278631901238523,4.169627148806553e-05,-0.03383458646616555,0.06400000000000006,0.011557111923494292,0.001240544496469435,-0.03383458646616555,0.06400000000000006,0.014971010408937334,0.002460868111798531,-0.03383458646616555,0.06400000000000006,0.002278631901238523,4.169627148806553e-05,-0.03383458646616555,0.06400000000000006,0.011557111923494292,0.001240544496469435,-0.03383458646616555,0.06400000000000006,0.014971010408937334,0.002460868111798531,-0.9982278056944507,549.0,14.509309491039312,0.40783041306472906,-0.9993174633895305,199.54073300000002,19.049200927938443,2.486601755826816,-0.9993174633895305,199.54073300000002,19.14436813318641,2.723760235384239,-0.03383458646616555,0.06400000000000006,0.002278631901238523,4.169627148806553e-05,-0.03383458646616555,0.06400000000000006,0.011557111923494292,0.001240544496469435,-0.03383458646616555,0.06400000000000006,0.014971010408937334,0.002460868111798531,0.8019723773,2012-01-03,False
2012-01-04,-0.06805293005671087,0.05273833671399619,0.0025711799435158967,3.915001410638881e-05,-0.06805293005671087,0.05273833671399619,0.01430983170282334,0.0011782605259211885,-0.06805293005671087,0.05273833671399619,0.020226916622815026,0.0023576654309339596,-0.06805293005671087,0.05273833671399619,0.0025711799435158967,3.915001410638881e-05,-0.06805293005671087,0.05273833671399619,0.01430983170282334,0.0011782605259211885,-0.06805293005671087,0.05273833671399619,0.020226916622815026,0.0023576654309339596,-0.06805293005671087,0.05273833671399619,0.0023724887555935303,1.3276420033609542e-05,-0.06805293005671087,0.05273833671399619,0.013225815692815186,0.0004013006831919076,-0.06805293005671087,0.05273833671399619,0.01874600610847786,0.0008035168696570851,-0.06805293005671087,0.05273833671399619,0.0023724887555935303,1.3276420033609542e-05,-0.06805293005671087,0.05273833671399619,0.013225815692815186,0.0004013006831919076,-0.06805293005671087,0.05273833671399619,0.01874600610847786,0.0008035168696570851,-0.9886146620225729,54.85858451569435,1.4509554072641435,0.0427492208139548,-0.9786703115229761,72.24093650698374,1.9954996084675771,0.18120041495062675,-0.9786703115229761,72.24093650698374,2.045854782411014,0.2823929078247715,-0.06805293005671087,0.05273833671399619,0.002406553832871111,2.273024143349855e-05,-0.06805293005671087,0.05273833671399619,0.013400759572603019,0.0006849500543772533,-0.06805293005671087,0.05273833671399619,0.018977179464990297,0.0013708261817808513,0.795449251,2012-01-04,False
2012-01-05,-0.004643962848297267,0.03626943005181338,0.0018210188707138283,0.00012470294658128834,-0.004643962848297267,0.03833333333333333,0.009357334684904363,0.0034969091871930023,-0.004643962848297267,0.06217616580310881,0.012984759509449226,0.0065424547731079835,-0.004643962848297267,0.03626943005181338,0.0018210188707138283,0.00012470294658128834,-0.004643962848297267,0.03833333333333333,0.009357334684904363,0.0034969091871930023,-0.004643962848297267,0.06217616580310881,0.012984759509449226,0.0065424547731079835,-0.004643962848297267,0.06517690875232773,0.0025056157867471307,0.00015151343335407272,-0.004643962848297267,0.06517690875232773,0.012897074651930214,0.004299267787731912,-0.004643962848297267,0.06956521739130439,0.01780871525160107,0.008148093513925389,-0.004643962848297267,0.06517690875232773,0.0025056157867471307,0.00015151343335407272,-0.004643962848297267,0.06517690875232773,0.012897074651930214,0.004299267787731912,-0.004643962848297267,0.06956521739130439,0.01780871525160107,0.008148093513925389,-0.9447147278571428,58.353274846616294,1.782243789460274,0.07185132438309051,-0.9886160337837838,93.96523975458607,10.072085113698444,1.4719561527124811,-0.988873839375,93.96523975458607,15.625806470270732,2.8182273114081164,-0.004643962848297267,0.05089645661046194,0.0021796526194146496,0.0001414149395089059,-0.004643962848297267,0.05089645661046194,0.011164792636875464,0.003997141876651852,-0.004643962848297267,0.06456140351375228,0.015431119754343244,0.007543842442336199,0.7896270492,2012-01-05,False
2012-01-06,-0.038461538461538436,0.02526002971768193,0.0016433896229827245,-7.006092316986311e-05,-0.0625,0.034214618973561484,0.012632521357487795,-0.00181496848063766,-0.0625,0.034214618973561484,0.018780326991431513,-0.0031541987810463907,-0.038461538461538436,0.02526002971768193,0.0016433896229827245,-7.006092316986311e-05,-0.0625,0.034214618973561484,0.012632521357487795,-0.00181496848063766,-0.0625,0.034214618973561484,0.018780326991431513,-0.0031541987810463907,-0.038461538461538436,0.01644245142002987,0.0014517864010476116,-7.035614105899478e-05,-0.0625,0.034214618973561484,0.011425977694595248,-0.0018298044622296727,-0.0625,0.034214618973561484,0.016831239537119323,-0.00318987979036094,-0.038461538461538436,0.01644245142002987,0.0014517864010476116,-7.035614105899478e-05,-0.0625,0.034214618973561484,0.011425977694595248,-0.0018298044622296727,-0.0625,0.034214618973561484,0.016831239537119323,-0.00318987979036094,-0.968223391347154,9.862292200311774,0.2949162188326246,0.012808419692252358,-0.9759707792079046,11.638558965527338,2.1745051711749213,0.4591227624815331,-0.9759707792079046,17.22170546,3.348331603928943,0.9693686736378594,-0.038461538461538436,0.01764379483450451,0.001492818070077685,-7.02959387819268e-05,-0.0625,0.034214618973561484,0.011741694764808125,-0.0018260526148729391,-0.0625,0.034214618973561484,0.01736796161782973,-0.003180420684033257,0.8080931693,2012-01-06,False
2012-01-07,0.0,0.1333333333333333,0.0035136418446315284,9.259259259259257e-05,0.0,0.1333333333333333,0.019050100768206457,0.002777777777777777,0.0,0.1333333333333333,0.026652764502197616,0.005555555555555545,0.0,0.1333333333333333,0.0035136418446315284,9.259259259259257e-05,0.0,0.1333333333333333,0.019050100768206457,0.002777777777777777,0.0,0.1333333333333333,0.026652764502197616,0.005555555555555545,0.0,0.1333333333333333,0.0035136418446315284,9.259259259259257e-05,0.0,0.1333333333333333,0.019050100768206457,0.002777777777777777,0.0,0.1333333333333333,0.026652764502197616,0.005555555555555545,0.0,0.1333333333333333,0.0035136418446315284,9.259259259259257e-05,0.0,0.1333333333333333,0.019050100768206457,0.002777777777777777,0.0,0.1333333333333333,0.026652764502197616,0.005555555555555545,-0.70414201,0.0,0.018555771231742166,-0.0004889875069444444,-0.70414201,0.0,0.1006048218422058,-0.014669625208333325,-0.70414201,0.0,0.14075498376475565,-0.029339250416666622,0.0,0.1333333333333333,0.0035136418446315284,9.259259259259257e-05,0.0,0.1333333333333333,0.019050100768206457,0.002777777777777777,0.0,0.1333333333333333,0.026652764502197616,0.005555555555555545,0.8274692216,2012-01-07,False
2012-01-08,0.0,0.014705882352941346,0.0005439098842393532,2.0276830538978886e-05,0.0,0.014705882352941346,0.0028954065541121816,0.0005982405039310414,0.0,0.014705882352941346,0.0035257957558756394,0.0009046130529506527,0.0,0.014705882352941346,0.0005439098842393532,2.0276830538978886e-05,0.0,0.014705882352941346,0.0028954065541121816,0.0005982405039310414,0.0,0.014705882352941346,0.0035257957558756394,0.0009046130529506527,0.0,0.014705882352941346,0.0005439098842393532,2.0276830538978886e-05,0.0,0.014705882352941346,0.0028954065541121816,0.0005982405039310414,0.0,0.014705882352941346,0.0035257957558756394,0.0009046130529506527,0.0,0.014705882352941346,0.0005439098842393532,2.0276830538978886e-05,0.0,0.014705882352941346,0.0028954065541121816,0.0005982405039310414,0.0,0.014705882352941346,0.0035257957558756394,0.0009046130529506527,-0.75,12.519999916176,0.33053612660871906,0.0081736110529,-0.75,12.519999916176,1.7941053145033168,0.2457291649203334,-0.75,12.519999916176,2.508058501136663,0.5065624965073328,0.0,0.014705882352941346,0.0005439098842393532,2.0276830538978886e-05,0.0,0.014705882352941346,0.0028954065541121816,0.0005982405039310414,0.0,0.014705882352941346,0.0035257957558756394,0.0009046130529506527,0.8082288972,2012-01-08,False
2012-01-09,-0.05797101449275366,0.017241379310344973,0.002142713314439285,-7.081020708962046e-05,-0.05797101449275366,0.017241379310344973,0.011999741131010997,-0.002108782747377259,-0.05797101449275366,0.018867924528301883,0.016361497789103664,-0.00393472805271426,-0.05797101449275366,0.017241379310344973,0.002136824636371612,-7.082298043930367e-05,-0.07010014306151646,0.017241379310344973,0.012712166188564819,-0.002099317510140983,-0.07010014306151646,0.018867924528301883,0.01770960777342206,-0.003910095851136731,-0.05797101449275366,0.017241379310344973,0.002142713314439285,-7.081020708962046e-05,-0.05797101449275366,0.017241379310344973,0.011999741131010997,-0.002108782747377259,-0.05797101449275366,0.018867924528301883,0.016361497789103664,-0.00393472805271426,-0.05797101449275366,0.017241379310344973,0.002136824636371612,-7.082298043930367e-05,-0.07010014306151646,0.017241379310344973,0.012712166188564819,-0.002099317510140983,-0.07010014306151646,0.018867924528301883,0.01770960777342206,-0.003910095851136731,-0.9450172338326459,35.209693142187575,0.958280682297233,0.03176827297569603,-0.9476952375,35.209693142187575,5.228576975259578,0.9328167077955285,-0.9969232492647059,35.209693142187575,5.622375931938755,1.1781571437097045,-0.05797101449275366,0.017241379310344973,0.0021268989906694374,-7.084443149996824e-05,-0.06336116735747388,0.017241379310344973,0.01225501112547791,-0.0021054328598402697,-0.06336116735747388,0.018867924528301883,0.016878241465039915,-0.0039254944450970355,0.7993763874,2012-01-09,False
